name,count
Hennamari,26
Hien,26
Hua,26
Ilhan,26
Iselin,26
Jamilla,26
Jarmontytär,26
Josephina,26
Kaarna,26
Kendra,26
Khalid,26
Kiki,26
Kirsimaria,26
Kotivalo,26
Kristi,26
Lotta-Maaria,26
Lucinda,26
Lumi-Tuuli,26
Lumo,26
Maretta,26
Marjam,26
Market,26
Marusja,26
Meriel,26
Milla-Emilia,26
Minna-Kristiina,26
Minnamaria,26
Minna-Marika,26
Nimco,26
Oanh,26
Olka,26
Pihla-Maria,26
Pipa,26
Päivi-Maria,26
Raija-Riitta,26
Roosamaria,26
Saara-Leena,26
Salah,26
Satu-Johanna,26
Selda,26
Shamso,26
Sidonia,26
Siiri-Maria,26
Silje,26
Silke,26
Sima,26
Siv-Britt,26
Sofiel,26
Suvi-Anna,26
Taiju,26
Taini,26
Tari,26
Teemuntytär,26
Teiju,26
Theres,26
Toivi,26
Torhild,26
Tulikukka,26
Vanda,26
Vi,26
Xin,26
Zanna,26
Zehra,26
Adrienne,25
Aija-Liisa,25
Aileen,25
Ainokaisa,25
Aleyna,25
Allegra,25
Anahita,25
Anais,25
Angeli,25
Anja-Kaarina,25
Anja-Maija,25
Anju,25
Anna-Erika,25
Ann-Sophie,25
Anu-Maija,25
Ayda,25
Beatta,25
Carissa,25
de,25
Dinah,25
Elisia,25
Elli-Mari,25
Emila,25
Emmanuelle,25
Enne-Liisa,25
Evella,25
Febe,25
Hai,25
Hajar,25
Heli-Maarit,25
Hue,25
Iliana,25
Ira-Maria,25
Jalmiina,25
Jerina,25
Juhontytär,25
Kaisaleena,25
Kirsi-Maija,25
Kumari,25
Laia,25
Laura-Emilia,25
Lena-Maria,25
Lotta-Sofia,25
Lourdes,25
Lusiina,25
Madonna,25
Maijaleena,25
Maira,25
Malle,25
Mari-Elina,25
Mari-Ella,25
Mari-Jaana,25
Marisol,25
Marjale,25
Marja-Maija,25
Maryanne,25
Milou,25
Moira,25
Muska,25
Naana,25
Nabila,25
Néa,25
Petriikka,25
Phoebe,25
Pia-Leena,25
Pia-Sofia,25
Retriika,25
Riittaliisa,25
Ros-Maj,25
Rosmariini,25
Ruu,25
Saritta,25
Satu-Susanna,25
Shani,25
Shanti,25
Sihaam,25
Sirin,25
Sirpa-Riitta,25
Suvi-Sisko,25
Titta-Maria,25
Tuija-Riitta,25
Uljana,25
Vasiljevna,25
Agnesa,24
Agnia,24
Akintytär,24
Aleksandria,24
Alesia,24
Amna,24
Amrita,24
Aure,24
Avella,24
Berivan,24
Cariina,24
Cathrin,24
Dimitra,24
Eevamari,24
Esikko,24
Eulalia,24
Farhiyo,24
Farina,24
Florentina,24
Freyja,24
Hedwig,24
Hildi,24
Ihana,24
Isobel,24
Iuliia,24
Ivanova,24
Jennimari,24
Karmen,24
Keira,24
Kevät,24
Kuutar,24
Laure,24
Lidija,24
Lii,24
Liina-Lotta,24
Lill,24
Lise-Maj,24
Lorin,24
Maija-Helena,24
Maliina,24
Mari-Kaisa,24
Marjeli,24
Markuksentytär,24
Marutzella,24
Mihaela,24
Mihailovna,24
Militsa,24
Mirjaana,24
Mona-Maria,24
Nahid,24
Nani,24
Nanja,24
Narges,24
Nasteho,24
Nida,24
Nina-Mari,24
Olesya,24
Oodi,24
Phung,24
Prisilla,24
Ragna,24
Rahmo,24
Reet,24
Sasa,24
Selin,24
Susette,24
Svitlana,24
Tabita,24
Taika-Tuulia,24
Tien,24
Tiinu,24
Tiltu,24
Triin,24
Trinh,24
Uliana,24
Ulrike,24
Varpu-Leena,24
Wilja,24
Virpi-Liisa,24
Yamina,24
Yang,24
Zina,24
Aaliyah,23
Abdikarin,23
Adel,23
Adonika,23
Aiko,23
Ailin,23
Aino-Ilona,23
Airikki,23
Akviliina,23
Alberta,23
Aliyah,23
Amelié,23
Amra,23
Angeline,23
Anna-Elisa,23
Anna-Kreetta,23
Anuliisa,23
Arielle,23
Asia,23
Asli,23
Avelia,23
Ayesha,23
Aziz,23
Borisovna,23
Brita-Liisa,23
Cécile,23
Cheryl,23
Clare,23
Clarisse,23
Coco,23
Dao,23
Darya,23
Eeti,23
Elinda,23
Emmaleena,23
Emma-Liina,23
Enid,23
Ernestine,23
Fei,23
Francine,23
Gull-Britt,23
Hanaan,23
Hoda,23
Ida-Kaisa,23
Ida-Maija,23
Ija,23
Ikran,23
Inka-Riina,23
Isa-Maria,23
Izabel,23
Jaana-Maarit,23
Jadeliina,23
Jamie,23
Jia,23
Jin,23
Karissa,23
Katherina,23
Kati-Maria,23
Leenamaija,23
Lei,23
Leonor,23
Liine,23
Liisamaija,23
Liliya,23
Loretta,23
Lotta-Liisa,23
Luana,23
Mari-Helena,23
Marijaana,23
Maris,23
May-Len,23
Meini,23
Mereta,23
Miia-Maaria,23
Min,23
Ming,23
Myrna,23
Mysi,23
Naz,23
Nelli-Maria,23
Niina-Mari,23
Olesia,23
Otilia,23
Parisa,23
Paula-Maria,23
Pettiina,23
Pia-Pauliina,23
Päivi-Helena,23
Rani,23
Ranya,23
Rosie,23
Roya,23
Salman,23
Sansa,23
Shania,23
Sisko-Maria,23
Sohvia,23
Sumeya,23
Sunneva,23
Sunniva,23
Syrilla,23
Thilda,23
Tuula-Maria,23
Urda,23
Wairimu,23
Vicky,23
Viktorija,23
Yi,23
Zamzam,23
Adelin,22
Ainoliisa,22
Ajla,22
Alaa,22
Alicja,22
Allison,22
Amine,22
Amran,22
Anastasiia,22
Anja-Maria,22
Anne-Elina,22
Annelise,22
Anni-Maj,22
Ann-Sofia,22
Anriikka,22
Anselika,22
Ariadne,22
Arta,22
Asla,22
Aysha,22
Birthe,22
Britt-Maj,22
Caisa,22
Christelle,22
Claudine,22
Cristin,22
Danuta,22
Desideria,22
Eija-Maija,22
Ellinore,22
Elzbieta,22
Emeline,22
Emely,22
Emmi-Julia,22
Enny,22
Eva-Mari,22
Faiza,22
Feride,22
Gilda,22
Gun-Mari,22
Heli-Maija,22
Iida-Liina,22
Iina-Sofia,22
Inni,22
Irené,22
Isabela,22
Jaana-Liisa,22
Jekateriina,22
Jenni-Kaisa,22
Jinka,22
Justine,22
Kaariina,22
Karlotta,22
Kati-Johanna,22
Katja-Mari,22
Keren,22
Khaled,22
Kiuru,22
Krystyna,22
Laura-Elina,22
Liisa-Mari,22
Linda-Mari,22
Linette,22
Louice,22
Maija-Reetta,22
Maiju-Leena,22
Man,22
Mariija,22
Mari-Liisa,22
Meriam,22
Merilin,22
Miikantytär,22
Minna-Marja,22
Myra,22
Nadeschda,22
Narin,22
Nataliia,22
Neija,22
Nellinoora,22
Neta,22
Olga-Maria,22
Patrizia,22
Petrovna,22
Pia-Maarit,22
Piela,22
Piia-Riitta,22
Piiku,22
Pinja-Maria,22
Päivätär,22
Rebekah,22
Reetta-Maija,22
Riina-Maija,22
Risten,22
Roosa-Emilia,22
Rosario,22
Rose-Mari,22
Rosmari,22
Sakina,22
Sari-Anneli,22
Satu-Helena,22
Saynab,22
Sepontytär,22
Serja,22
Silvi,22
Sinituuli,22
Sonja-Maria,22
Tanja-Maria,22
Thomasdotter,22
Tiida,22
Tonintytär,22
Triinu,22
Tuila,22
Ulla-Kaija,22
Uuna,22
Wai,22
Valencia,22
Weronika,22
Wictoria,22
Xiao,22
Zandra,22
Abdirisak,21
Abdirisaq,21
Adrianna,21
Alix,21
Amara,21
Anna-Kajsa,21
Ann-Caroline,21
Annevi,21
Anzhelika,21
Arlinda,21
Arya,21
Axa,21
Bigga,21
Boel,21
Chia,21
Chiamaka,21
Cora,21
Egzona,21
Eija-Maarit,21
Elicia,21
Eliisabeth,21
Ellan,21
Ellimari,21
Elmina,21
Enrika,21
Esti,21
Floora,21
Fredriksdotter,21
Gresa,21
Havin,21
Heidi-Mari,21
Heine,21
Heline,21
Hilta,21
Iina-Emilia,21
Ilaria,21
Inès,21
Ioana,21
Isatou,21
Jenni-Emilia,21
Jina,21
Judy,21
Kaisamari,21
Kaisa-Marja,21
Kaste,21
Katrianna,21
Kianna,21
Kristian,21
Latifa,21
Laura-Liisa,21
Liina-Maria,21
Liisa-Lotta,21
Liise,21
Lorraine,21
Lumi-Helmi,21
Lumituuli,21
M.,21
Maikku,21
Maja-Lisa,21
Mar,21
Maree,21
Mari-Anneli,21
Maria-Terttu,21
Marié,21
Mariska,21
Marja-Lena,21
Matsdotter,21
Maureen,21
Maurintytär,21
Merikki,21
Miia-Maarit,21
Miitu,21
Miiu,21
Mirva-Liisa,21
Nadya,21
Nafisa,21
Naimo,21
Nata,21
Natalya,21
Natasja,21
Nea-Noora,21
Niika,21
Olesja,21
Olive,21
Paulikki,21
Piia-Pauliina,21
Pilar,21
Ping,21
Pioni,21
Ranghild,21
Roda,21
Rosabella,21
Roxanne,21
Sadaf,21
Salima,21
Salla-Maari,21
Sanny,21
Satu-Päivikki,21
Sheikh,21
Sini-Susanna,21
Tess,21
Tetta,21
Tiia-Liisa,21
Tilhi,21
Tomintytär,21
Ulla-Kristiina,21
Wanja,21
Wendla,21
Viktoriia,21
Vilja-Maria,21
Vilna,21
Violette,21
Yagmur,21
Zoé,21
Aada-Emilia,20
Aamina,20
Abdillahi,20
Abed,20
Abshir,20
Adette,20
Ainoliina,20
Alea,20
Almira,20
Anastasiya,20
Anna-Kreeta,20
Anna-Sisko,20
Ann-Cathrin,20
Anneke,20
Anni-Ilona,20
Annileena,20
Annimaija,20
Ann-Kristine,20
Anny,20
Arja-Maija,20
Arlette,20
Astra,20
Betti,20
Blessing,20
Briitta-Liisa,20
Chantelle,20
Colette,20
Dalila,20
Dieu,20
Eeva-Kaija,20
Eija-Kaarina,20
Elham,20
Ennika,20
Evangelia,20
Evastiina,20
Evgenija,20
Evguenia,20
Fatime,20
Fatmire,20
Fransilja,20
Fuad,20
Hamid,20
Hanna-Marika,20
Harriette,20
Hayley,20
Helleni,20
Huynh,20
Inga-Maj,20
Inka-Mari,20
Irène,20
Iri,20
Ivanka,20
Jaana-Maija,20
Janna-Maria,20
Jennyfer,20
Joella,20
Jonasdotter,20
Joseph,20
Júlia,20
Juliane,20
Jyrkintytär,20
Kadri,20
Karo,20
Kasandra,20
Katja-Maarit,20
Kerttu-Kaarina,20
Khalif,20
Lam,20
Leinikki,20
Leonna,20
Leslie,20
Liisukka,20
Lita,20
Lumihelmi,20
Lyylia,20
Magnhild,20
Manal,20
Maria-Elena,20
Mariell,20
Marjan,20
Maruzella,20
Meemi,20
Melodi,20
Meri-Kukka,20
Meri-Maaria,20
Mesimarja,20
Meta,20
Miisa-Maria,20
Milina,20
Millamari,20
Morgan,20
Muniira,20
Neila,20
Nerissa,20
Nesrin,20
Nuura,20
Omelia,20
Paavontytär,20
Paige,20
Penny,20
Pirkkoliisa,20
Päivi-Liisa,20
Qamar,20
Quyen,20
Rahel,20
Regiina,20
Rene,20
Riina-Kaisa,20
Riitta-Anneli,20
Riitta-Mari,20
Ritva-Anneli,20
Robertsdotter,20
Robyn,20
Ronda,20
Rosalin,20
Rosmarie,20
Sadie,20
Sanaa,20
Sannu,20
Sari-Helena,20
Sari-Johanna,20
Satu-Maija,20
Secilia,20
Sergeevna,20
Sevgi,20
Shan,20
Simontytär,20
Sky,20
Solweig,20
Sona,20
Stefansdotter,20
Sydney,20
Taila,20
Tarjaana,20
Tereza,20
Terttuli,20
Teuta,20
Tiina-Sisko,20
Tordis,20
Varpu-Liisa,20
Veera-Kaisa,20
Wendela,20
Vibeke,20
Yun,20
Zoya,20
Aala,19
Abd,19
Abdiasis,19
Abdikadir,19
Adelei,19
Adelheid,19
Adil,19
Aimée,19
Ainomari,19
Alanna,19
Aliya,19
Althea,19
Amandine,19
Anjelika,19
Anna-Maj,19
Anna-Mi,19
Anne-Marjo,19
Ann-Gret,19
Anni-Maaria,19
Anu-Elina,19
Arleena,19
Asad,19
Augustina,19
Auvo,19
Beryl,19
Birgitt,19
Blerta,19
Cecile,19
Cristal,19
Dafina,19
Davina,19
Defne,19
Dilek,19
Dita,19
Dominika,19
Domna,19
Dorthy,19
Duyen,19
Eeri,19
Eliane,19
Elina-Maria,19
Elsa-Maija,19
Elva,19
Elwira,19
Ema,19
Emilii,19
Emma-Riikka,19
Enni-Sofia,19
Enrica,19
Erza,19
Eskontytär,19
Etna,19
Evianna,19
Exenia,19
Farhan,19
Gabriele,19
Gemma,19
Gull-Maj,19
Gullvi,19
Hanna-Helena,19
Hanna-Katariina,19
Hanna-Katri,19
Henriitta,19
Ibtisam,19
Ida-Liisa,19
Ilse-Maj,19
Inga-Lisa,19
Irmgard,19
Israa,19
Izabela,19
Jaber,19
Janissa,19
Jarnontytär,19
Jenni-Sofia,19
Jiia,19
Joela,19
Jolina,19
Josefiia,19
Kaisa-Reetta,19
Kaitlyn,19
Karitta,19
Katleena,19
Kerli,19
Khadar,19
Kimsdotter,19
Krisztina,19
Kyra,19
Kätlin,19
Leana,19
Leena-Anneli,19
Lille-Mor,19
Lilyan,19
Liona,19
Lorna,19
Mabel,19
Magnusdotter,19
Mahnaz,19
Maijeli,19
Mandana,19
Mea-Maria,19
Melian,19
Merianna,19
Merili,19
Mii,19
Miinu,19
Mikaella,19
Minetta,19
Miryam,19
Monia,19
Muhamed,19
Muthoni,19
Mya,19
Natta,19
Neah,19
Neema,19
Nermin,19
Ngozi,19
Paris,19
Parvin,19
Pearl,19
Pia-Susanna,19
Piia-Mari,19
Piiu,19
Puolukka,19
Pyry,19
Reeta-Maria,19
Renita,19
Riina-Mari,19
Ritvaliisa,19
Ronia,19
Ruusu-Maria,19
Sara-Emilia,19
Satu-Liisa,19
Satu-Mari,19
Satu-Päivi,19
Seera,19
Sena,19
Shabnam,19
Siena,19
Sindy,19
Sinimarja,19
Sinivuokko,19
Solin,19
Stefani,19
Stina-Maria,19
Sultan,19
Summer,19
Teija-Leena,19
Tellu,19
Teri,19
Thua,19
Tiina-Riikka,19
Titania,19
Tytti-Maria,19
Ulla-Helena,19
Valvatti,19
Wilmiina,19
Zaynab,19
Aadolfiina,18
Adalina,18
Adora,18
Aime,18
Amaia,18
Amel,18
Andreea,18
Anu-Kristiina,18
Aralia,18
Arja-Sisko,18
Asra,18
Atieno,18
Belle,18
Birita,18
Bojan,18
Borghild,18
Carmel,18
Carole,18
Catriona,18
Chatrine,18
Christiansdotter,18
Da,18
Danja,18
Dorota,18
Eeva-Sofia,18
Eija-Maria,18
Ejvor,18
Elbe,18
Elfiina,18
Elisabetta,18
Ellariina,18
Ella-Roosa,18
Elleni,18
Ellis,18
Emmastiina,18
Emmi-Leena,18
Emmilotta,18
Emmi-Riikka,18
Ena,18
Estel,18
Evamaria,18
Fanny-Maria,18
Giang,18
Githa,18
Hanna-Lena,18
Hanna-Lotta,18
Heleni,18
Hella,18
Hennariina,18
Hennika,18
Heta-Maria,18
Hind,18
Ilhaan,18
Ina-Maria,18
Inara,18
Irem,18
Irja-Leena,18
Jaana-Kaisa,18
Jamelia,18
Jenni-Julia,18
Jilla,18
Juhanintytär,18
Jun,18
Ka,18
Kaisamaria,18
Katina,18
Katja-Maaria,18
Kirke,18
Ksenja,18
La,18
Laura-Sofia,18
Liis,18
Liljaana,18
Liljan,18
Lowa,18
Lumiella,18
Lumi-Lilja,18
Luul,18
Mahsa,18
Manar,18
Marcelle,18
Maria-Elina,18
Mari-Hannele,18
Marja-Tuulikki,18
Markareeta,18
Marya,18
Meliha,18
Meria,18
Meriitta,18
Merva,18
Mia-Riitta,18
Miita,18
Milaya,18
Milja-Maaria,18
Millamaria,18
Milona,18
Milvi,18
Minna-Sisko,18
Mirja-Maija,18
Miroslava,18
Mirve,18
Mitja,18
Muhumed,18
Mumin,18
Naema,18
Nawaal,18
Negin,18
Noura,18
Nyambura,18
Oilikki,18
Ophelia,18
Othilia,18
Pihka,18
Precious,18
Randa,18
Reija-Liisa,18
Rim,18
Roine,18
Rona,18
Sahro,18
Saija-Maria,18
Salla-Kaisa,18
Salla-Sofia,18
Sannimari,18
Sarafina,18
Sara-Tuulia,18
Satu-Kaarina,18
Satu-Lotta,18
Sevda,18
Sikke,18
Sini-Orvokki,18
Sofja,18
Sumayo,18
Susi,18
Suvikki,18
Suvi-Kukka,18
Syeda,18
Taia,18
Taika-Tuuli,18
Teela,18
Teija-Riitta,18
Tessi,18
Thalia,18
Tiina-Maarit,18
Tilja,18
Tilly,18
Toussainte,18
Tracy,18
Tuyen,18
Ullariikka,18
Walborg,18
Valerija,18
Vanesa,18
Venera,18
Vicktoria,18
Willow,18
Vittoria,18
Y,18
Zarah,18
A.,17
Aarika,17
Abdiaziz,17
Abdisalam,17
Abena,17
Adelma,17
Agneetta,17
Aino-Maaria,17
Akua,17
Akveliina,17
Albana,17
Albulena,17
Alecia,17
Alekseevna,17
Alette,17
Alexandrovna,17
Aliza,17
Amin,17
Anfisa,17
Anna-Eveliina,17
Anna-Laura,17
Anna-Marika,17
Annea,17
Anne-Kristina,17
Annikaisa,17
Asho,17
Aynur,17
Barita,17
Béatrice,17
Beth,17
Britt-Helen,17
Brooke,17
Chanelle,17
Danika,17
Deeqa,17
Destiny,17
Devi,17
Diandra,17
Diina,17
Drita,17
Eha,17
Ekaterini,17
Elsbet,17
Embla,17
Emma-Julia,17
Emmalotta,17
Eriksdotter,17
Essiina,17
Eva-Riitta,17
Evastina,17
Evian,17
Fanni-Sofia,17
Fariba,17
Federica,17
Fereshteh,17
Fu,17
Gunn-Maj,17
Gustaava,17
Hanna-Reeta,17
Heidi-Maarit,17
Helmi-Lotta,17
Heta-Liisa,17
Hui,17
Iina-Mari,17
Ing-Marie,17
Inke,17
Ioanna,17
Ismahan,17
Jaana-Mari,17
Jeanine,17
Jeanna,17
Jenna-Juulia,17
Jenna-Riina,17
Jimena,17
Jo,17
Joa,17
Julanda,17
Juuli-Anna,17
Juuni,17
Kaia,17
Kallentytär,17
Kaya,17
Kirsi-Marjo,17
Kirstiina,17
Klarissa,17
Kristiana,17
Kulta,17
Kübra,17
Laetitia,17
Lamia,17
Laura-Leena,17
Lea-Liisa,17
Leenakaisa,17
Liina-Maija,17
Liliann,17
Lora,17
Lotta-Maija,17
Lu,17
Luminea,17
Lumi-Tuulia,17
Maie,17
Margrethe,17
Maria-Teresa,17
Marie-Anne,17
Marii,17
Maryann,17
Maxima,17
Mélanie,17
Minna-Kaarina,17
Minttumaaria,17
Minttu-Mari,17
Miria,17
Mirjana,17
Misella,17
Mohamoud,17
Mulki,17
Nazanin,17
Nea-Emilia,17
Nelliina,17
Nerea,17
Neri,17
Niina-Riikka,17
Nina-Maarit,17
Oliivia,17
Pavlovna,17
Pellava,17
Piia-Liisa,17
Piija,17
Pirjo-Sisko,17
Pricella,17
Päivä,17
Reeta-Kaisa,17
Riikkaliisa,17
Romina,17
Rosa-Emilia,17
Rosa-Mari,17
Rosella,17
Rosetta,17
Runa-Lisa,17
Sabiina,17
Safiyo,17
Saga-Sofia,17
Saija-Liisa,17
Salwa,17
Samar,17
San,17
Satumaria,17
Sharmin,17
Shire,17
Sofía,17
Soledad,17
Sunita,17
Synnove,17
Tarja-Helena,17
Terhi-Tuulia,17
Tiinaliisa,17
Timea,17
Tony,17
Tram,17
Trude,17
Tytteli,17
Uyen,17
Wen,17
Viljaana,17
Virpi-Leena,17
Vjollca,17
Abdinasir,16
Adnan,16
Afnaan,16
Agneeta,16
Ahlam,16
Aleena,16
Alexandrine,16
Aljona,16
Allida,16
Alvi,16
Amela,16
Anerva,16
Anesa,16
Anila,16
Annalotta,16
Anne-Britt,16
Annemo,16
Annetta,16
Annilotta,16
Anni-Marja,16
Anni-Riikka,16
Annuka,16
Annuliina,16
Annuska,16
Anselmiina,16
Antje,16
Anu-Susanna,16
Anwar,16
Ardita,16
Asmin,16
Avin,16
Bambi,16
Betina,16
Bonnie,16
Caritta,16
Caro,16
Cécilia,16
Clary-Ann,16
Daga,16
Dara,16
Despina,16
Dia,16
Dianna,16
Dunya,16
Edviina,16
Edwina,16
Eija-Sisko,16
Elwa,16
Elwiira,16
Eman,16
Emira,16
Era,16
Ertta,16
Essi-Emilia,16
Eszter,16
Eudokia,16
Evgeniya,16
Fanniina,16
Filsan,16
Fransisca,16
Freia,16
Friia,16
Glory,16
Grazyna,16
Gul,16
Hamida,16
Hashi,16
Hava,16
Hayat,16
Heidi-Maaria,16
Hilpe,16
Ileana,16
Ilsa,16
Inka-Liisa,16
Iria,16
Iza,16
Jaana-Marja,16
Jaqueline,16
Jena,16
Jesmina,16
Jippu,16
Johanna-Maria,16
Jolana,16
Jolanta,16
Juan,16
Julienne,16
Julita,16
Kadi,16
Kai,16
Kamal,16
Kathrina,16
Katja-Marika,16
Kawsar,16
Kinga,16
Konstantina,16
Kreta,16
Kristal,16
Lalita,16
Leonidovna,16
Liisamaria,16
Lija,16
Lilo,16
Lisi,16
Ljuba,16
Lottaliina,16
Louhi,16
Lucille,16
Lumililja,16
Luminka,16
Maarikka,16
Maija-Riikka,16
Maijastina,16
Maj-Helen,16
Mara,16
Marfa,16
Marga,16
Mari-Annukka,16
Mariantytär,16
Marigona,16
Mariika,16
Marileena,16
Marinna,16
Marja-Hannele,16
Maru,16
Masoumeh,16
Melania,16
Merena,16
Miana,16
Mia-Sofia,16
Mielo,16
Mija,16
Milga,16
Miliza,16
Mirana,16
Mirka-Maria,16
Moe,16
Muriel,16
Muse,16
Nadiya,16
Neea-Maria,16
Nella-Maria,16
Nelmi,16
Nike,16
Nilsdotter,16
Noel,16
Olofsdotter,16
Oona-Emilia,16
Patriicia,16
Paw,16
Pelagea,16
Petranella,16
Pian,16
Piipa,16
Pikka,16
Pille,16
Pipariina,16
Pirke,16
Pirpa,16
Päivi-Leena,16
Rasha,16
Reetta-Mari,16
Ria-Maria,16
Riim,16
Riitta-Helena,16
Riitta-Kaarina,16
Robin,16
Rosa-Maaria,16
Saara-Mari,16
Saaramaria,16
Sabiha,16
Sadio,16
Saga-Maria,16
Saido,16
Salih,16
Salla-Maaret,16
Salvia,16
Sane,16
Sanela,16
Sanni-Kaisa,16
Sara-Lotta,16
Sari-Leena,16
Satu-Hannele,16
Senita,16
Shira,16
Sibylla,16
Sievi,16
Sig-Britt,16
Signild,16
Sigrun,16
Silja-Sofia,16
Sini-Päivikki,16
Sirkku-Leena,16
Sofiya,16
Susie,16
Taria,16
Terésa,16
Timna,16
Tomasdotter,16
Tone,16
Trinity,16
Vailet,16
Valona,16
Valpori,16
Wanessa,16
Vanni,16
Vianna,16
Winnie,16
Vivi-Anne,16
Xue,16
Yin,16
A,15
Aadaliina,15
Abdirahim,15
Achieng,15
Aija-Riitta,15
Aina-Maria,15
Aissa,15
Amarachi,15
Ambrosia,15
Aminda,15
Amino,15
Anabella,15
Ananda,15
Aneta,15
Anna-Ilona,15
Anna-Inkeri,15
Annalea,15
Annalena,15
Anna-Matilda,15
Anna-Pia,15
Ann-Cristine,15
Anne-Kaisa,15
Anne-Marjatta,15
Anne-Sisko,15
Annett,15
Anni-Liisa,15
Ann-Maarit,15
Ansku,15
Anthea,15
Anu-Maaria,15
Arlena,15
Asiya,15
Auruura,15
Avalon,15
Babette,15
Blerina,15
Briana,15
Caramia,15
Catriina,15
Chanette,15
Christianne,15
Christie,15
Daniel,15
Divine,15
Dmitrievna,15
Ebru,15
Eeden,15
Eeva-Reetta,15
Eevi-Maria,15
Elita,15
Ella-Kaisa,15
Elli-Ilona,15
Elvine,15
Emel,15
Emiina,15
Emma-Reetta,15
Enea,15
Eulaalia,15
Eva-Christina,15
Eva-Marja,15
Evangelina,15
Ewelina,15
Farhio,15
Feelia,15
Filiz,15
Fina,15
Francoise,15
Gül,15
Hadi,15
Haji,15
Hamda,15
Hanin,15
Hanna-Karoliina,15
Hanna-Pauliina,15
Hannariina,15
Hanne-Leena,15
Heilimä,15
Heléna,15
Hendrika,15
Henna-Reetta,15
Henrikka,15
Heta-Maija,15
Hila,15
Hillamaria,15
Hinda,15
Hintriikka,15
Håkansdotter,15
Indigo,15
Irma-Leena,15
Janka,15
Jayne,15
Jeela,15
Jenni-Leena,15
Jenny-Sofia,15
Jocelyn,15
Jolene,15
Joosefiina,15
Josie,15
Juana,15
Julienna,15
Jutta-Maria,15
Kaintytär,15
Kaisa-Maaria,15
Kaisa-Riitta,15
Kaisla-Maria,15
Kateryna,15
Katja-Liisa,15
Kenza,15
Laini,15
Laulikki,15
Levina,15
Lian,15
Liisa-Marja,15
Linda-Lotta,15
Linda-Sofia,15
Lotta-Kaisa,15
Luljeta,15
Luminia,15
Lyra,15
Maareta,15
Maaru,15
Maina,15
Maj-Leena,15
Malene,15
Mali,15
Margerita,15
Marghita,15
Marie-Sofie,15
Mariisa,15
Marus,15
Meela,15
Meg,15
Melani,15
Merelle,15
Merja-Hannele,15
Mette-Maarit,15
Mia-Maarit,15
Mikaeela,15
Mileena,15
Militza,15
Milla-Maarit,15
Mirca,15
Mireka,15
Mirna,15
Miski,15
Muhiadin,15
Mukhtar,15
Nadira,15
Neeta,15
Nena,15
Neva,15
Nicoleta,15
Olessia,15
Onnea,15
Oona-Sofia,15
Orla,15
Orvo,15
Ottiliana,15
Persdotter,15
Pertintytär,15
Pirkko-Riitta,15
Réka,15
Riana,15
Riina-Liisa,15
Rosiina,15
Ruweyda,15
Saania,15
Saara-Lotta,15
Saeed,15
Saija-Riikka,15
Saleh,15
Sallima,15
Samuela,15
Sandra-Sofia,15
Sanna-Sofia,15
Sara-Julia,15
Sari-Maria,15
Sea,15
Senobia,15
Seraphina,15
Shakira,15
Sierra,15
Sinervo,15
Sinikukka,15
Sinitta,15
Sirina,15
Suvi-Johanna,15
Synnevi,15
Taru-Maija,15
Taru-Maria,15
Taylor,15
Tepontytär,15
Teres,15
Tetyana,15
Thuong,15
Tia-Mari,15
Tiia-Maaria,15
Tiina-Tuulia,15
Tina-Maria,15
Tira,15
Tirlittan,15
Toni,15
Towe,15
Tuuva,15
Ulla-Kristina,15
Ulla-May,15
Ulla-Pia,15
Ulla-Sisko,15
Walma,15
Wangui,15
Vanilia,15
Vasiliki,15
Veera-Sofia,15
Vera-Maria,15
Weronica,15
Virpa,15
Vita,15
Viviikka,15
Yasin,15
Zilan,15
Zita,15
Abdulrahman,14
Adama,14
Ágnes,14
Ahlaam,14
Aino-Riitta,14
Aino-Sisko,14
Aira-Liisa,14
Alexander,14
Alwa,14
Amélia,14
Amila,14
Ammi,14
Angelita,14
Aniara,14
Anida,14
Anna-Carin,14
Anna-Lyydia,14
Anne-Katariina,14
Annita,14
Ann-Jeanette,14
Ann-Len,14
Ansela,14
Anseliina,14
Anzelika,14
Ariadna,14
Atlanta,14
Awil,14
Aye,14
Aysel,14
Basma,14
Be,14
Bia,14
Binte,14
Bria,14
Bridget,14
Brita-Lisa,14
Christabel,14
Cleo,14
Cordelia,14
Corina,14
Dan,14
Daphne,14
Daud,14
Decire,14
Deeqo,14
Dimitrova,14
Donika,14
Dorcas,14
Eeva-Inkeri,14
Eeva-Maaria,14
Efia,14
Eleana,14
Eléonore,14
Elia,14
Elodie,14
Else-Mai,14
Elsiina,14
Eva-Kristina,14
Eva-Leena,14
Evanna,14
Evelyne,14
Evgeniia,14
Farhiya,14
Farzana,14
Fathi,14
Fatimah,14
Felicity,14
Feodosia,14
Fitore,14
Florencia,14
Frieda,14
Gertrude,14
Gisele,14
Gracia,14
Gunne,14
Gwen,14
Hanna-Kaija,14
Hanna-Lea,14
Hanna-Sisko,14
Hashim,14
Hebe,14
Heddy,14
Helia,14
Heli-Riitta,14
Helma,14
Helme,14
Helmi-Ilona,14
Helmililja,14
Helmi-Riitta,14
Henna-Emilia,14
Hermiina,14
Hilla-Mari,14
Hilla-Marja,14
Ida-Amanda,14
Ida-Elina,14
Iida-Elina,14
Iida-Kaisa,14
Iina-Maija,14
Ikhlas,14
Ikraam,14
Inas,14
Inka-Maaria,14
Inka-Sofia,14
